TrainBatch:  0 , Graph:  sx-stackoverflow , TrainLoss:  0.5194239020347595 , Accuracy:  0.7883064516129032
TrainBatch:  15 , Graph:  dimacs9-E , TrainLoss:  0.08168260753154755 , Accuracy:  0.969758064516129
TrainBatch:  15 , Graph:  dimacs9-E , TrainLoss:  0.13921935856342316 , Accuracy:  0.9415322580645161
TrainBatch:  15 , Graph:  dimacs9-E , TrainLoss:  0.05685814470052719 , Accuracy:  0.9827586206896551
ValidBatch:  15 , Graph:  dimacs9-E , ValidLoss:  0.16003763675689697 , Accuracy :  0.9495967741935484
ValidBatch:  15 , Graph:  dimacs9-E , ValidLoss:  0.06806308031082153 , Accuracy :  0.9798387096774194
ValidBatch:  15 , Graph:  dimacs9-E , ValidLoss:  0.0698222890496254 , Accuracy :  0.9655172413793104
TrainBatch:  15 , Graph:  douban , TrainLoss:  0.2609514892101288 , Accuracy:  0.9092741935483871
TrainBatch:  15 , Graph:  douban , TrainLoss:  0.23429268598556519 , Accuracy:  0.9112903225806451
TrainBatch:  15 , Graph:  douban , TrainLoss:  0.1846754550933838 , Accuracy:  0.9366666666666666
ValidBatch:  15 , Graph:  douban , ValidLoss:  0.18161115050315857 , Accuracy :  0.9516129032258065
ValidBatch:  15 , Graph:  douban , ValidLoss:  0.23802044987678528 , Accuracy :  0.9112903225806451
ValidBatch:  15 , Graph:  douban , ValidLoss:  0.22870641946792603 , Accuracy :  0.9166666666666666
TrainBatch:  15 , Graph:  facebook-wosn-wall , TrainLoss:  0.5061967372894287 , Accuracy:  0.780241935483871
TrainBatch:  15 , Graph:  facebook-wosn-wall , TrainLoss:  0.4108433723449707 , Accuracy:  0.8245967741935484
TrainBatch:  15 , Graph:  facebook-wosn-wall , TrainLoss:  0.3909788131713867 , Accuracy:  0.8369565217391305
ValidBatch:  15 , Graph:  facebook-wosn-wall , ValidLoss:  0.427926629781723 , Accuracy :  0.8084677419354839
ValidBatch:  15 , Graph:  facebook-wosn-wall , ValidLoss:  0.4325149655342102 , Accuracy :  0.8104838709677419
ValidBatch:  15 , Graph:  facebook-wosn-wall , ValidLoss:  0.3710661232471466 , Accuracy :  0.855072463768116
TrainBatch:  15 , Graph:  github , TrainLoss:  0.44558659195899963 , Accuracy:  0.8024193548387096
TrainBatch:  15 , Graph:  github , TrainLoss:  0.47777506709098816 , Accuracy:  0.7963709677419355
TrainBatch:  15 , Graph:  github , TrainLoss:  0.26209235191345215 , Accuracy:  0.8904761904761904
ValidBatch:  15 , Graph:  github , ValidLoss:  0.18832328915596008 , Accuracy :  0.9395161290322581
ValidBatch:  15 , Graph:  github , ValidLoss:  0.2071615606546402 , Accuracy :  0.9254032258064516
ValidBatch:  15 , Graph:  github , ValidLoss:  0.19136956334114075 , Accuracy :  0.9142857142857143
TrainBatch:  15 , Graph:  komarix-imdb , TrainLoss:  0.1678173542022705 , Accuracy:  0.9354838709677419
TrainBatch:  15 , Graph:  komarix-imdb , TrainLoss:  0.17715391516685486 , Accuracy:  0.9435483870967742
TrainBatch:  15 , Graph:  komarix-imdb , TrainLoss:  0.3338332772254944 , Accuracy:  0.8476190476190476
ValidBatch:  15 , Graph:  komarix-imdb , ValidLoss:  0.21826279163360596 , Accuracy :  0.9193548387096774
ValidBatch:  15 , Graph:  komarix-imdb , ValidLoss:  0.17569489777088165 , Accuracy :  0.9415322580645161
ValidBatch:  15 , Graph:  komarix-imdb , ValidLoss:  0.19020937383174896 , Accuracy :  0.9142857142857143
TrainBatch:  15 , Graph:  moreno_blogs , TrainLoss:  0.2066623866558075 , Accuracy:  0.9173387096774194
TrainBatch:  15 , Graph:  moreno_blogs , TrainLoss:  0.1792256087064743 , Accuracy:  0.9294354838709677
TrainBatch:  15 , Graph:  moreno_blogs , TrainLoss:  0.27806705236434937 , Accuracy:  0.8571428571428571
ValidBatch:  15 , Graph:  moreno_blogs , ValidLoss:  0.17113611102104187 , Accuracy :  0.9395161290322581
ValidBatch:  15 , Graph:  moreno_blogs , ValidLoss:  0.21729929745197296 , Accuracy :  0.9213709677419355
ValidBatch:  15 , Graph:  moreno_blogs , ValidLoss:  0.2892705500125885 , Accuracy :  0.8666666666666667
TrainBatch:  15 , Graph:  opsahl-usairport , TrainLoss:  0.1901003122329712 , Accuracy:  0.9173387096774194
TrainBatch:  15 , Graph:  opsahl-usairport , TrainLoss:  0.23418305814266205 , Accuracy:  0.8991935483870968
TrainBatch:  15 , Graph:  opsahl-usairport , TrainLoss:  0.23579037189483643 , Accuracy:  0.9032258064516129
TrainBatch:  15 , Graph:  opsahl-usairport , TrainLoss:  0.0 , Accuracy:  1.0
ValidBatch:  15 , Graph:  opsahl-usairport , ValidLoss:  0.19897869229316711 , Accuracy :  0.9173387096774194
ValidBatch:  15 , Graph:  opsahl-usairport , ValidLoss:  0.24389322102069855 , Accuracy :  0.9032258064516129
ValidBatch:  15 , Graph:  opsahl-usairport , ValidLoss:  0.19239726662635803 , Accuracy :  0.9193548387096774
ValidBatch:  15 , Graph:  opsahl-usairport , ValidLoss:  0.0 , Accuracy :  1.0
TrainBatch:  15 , Graph:  patentcite , TrainLoss:  0.17838145792484283 , Accuracy:  0.9415322580645161
TrainBatch:  15 , Graph:  patentcite , TrainLoss:  0.16679345071315765 , Accuracy:  0.9395161290322581
TrainBatch:  15 , Graph:  patentcite , TrainLoss:  0.31684672832489014 , Accuracy:  0.8707692307692307
ValidBatch:  15 , Graph:  patentcite , ValidLoss:  0.2660209834575653 , Accuracy :  0.8931451612903226
ValidBatch:  15 , Graph:  patentcite , ValidLoss:  0.19345486164093018 , Accuracy :  0.9193548387096774
ValidBatch:  15 , Graph:  patentcite , ValidLoss:  0.16776038706302643 , Accuracy :  0.9415384615384615
TrainBatch:  15 , Graph:  petster-friendships-dog , TrainLoss:  0.40780097246170044 , Accuracy:  0.8326612903225806
TrainBatch:  15 , Graph:  petster-friendships-dog , TrainLoss:  0.30522239208221436 , Accuracy:  0.8790322580645161
TrainBatch:  15 , Graph:  petster-friendships-dog , TrainLoss:  0.3164624273777008 , Accuracy:  0.8596491228070176
ValidBatch:  15 , Graph:  petster-friendships-dog , ValidLoss:  0.21986305713653564 , Accuracy :  0.9193548387096774
ValidBatch:  15 , Graph:  petster-friendships-dog , ValidLoss:  0.17985470592975616 , Accuracy :  0.9274193548387096
ValidBatch:  15 , Graph:  petster-friendships-dog , ValidLoss:  0.18866926431655884 , Accuracy :  0.9590643274853801
TrainBatch:  15 , Graph:  roadNet-CA , TrainLoss:  0.2319486290216446 , Accuracy:  0.8971774193548387
TrainBatch:  15 , Graph:  roadNet-CA , TrainLoss:  0.12465362250804901 , Accuracy:  0.9536290322580645
TrainBatch:  15 , Graph:  roadNet-CA , TrainLoss:  0.1185726672410965 , Accuracy:  0.96
ValidBatch:  15 , Graph:  roadNet-CA , ValidLoss:  0.09566786885261536 , Accuracy :  0.9637096774193549
ValidBatch:  15 , Graph:  roadNet-CA , ValidLoss:  0.10246540606021881 , Accuracy :  0.9616935483870968
ValidBatch:  15 , Graph:  roadNet-CA , ValidLoss:  0.12860670685768127 , Accuracy :  0.9569230769230769
TrainBatch:  15 , Graph:  subelj_cora , TrainLoss:  0.21556614339351654 , Accuracy:  0.905241935483871
TrainBatch:  15 , Graph:  subelj_cora , TrainLoss:  0.22743049263954163 , Accuracy:  0.8971774193548387
TrainBatch:  15 , Graph:  subelj_cora , TrainLoss:  0.19830939173698425 , Accuracy:  0.919047619047619
ValidBatch:  15 , Graph:  subelj_cora , ValidLoss:  0.1557556688785553 , Accuracy :  0.9415322580645161
ValidBatch:  15 , Graph:  subelj_cora , ValidLoss:  0.2550266683101654 , Accuracy :  0.8891129032258065
ValidBatch:  15 , Graph:  subelj_cora , ValidLoss:  0.21432903409004211 , Accuracy :  0.9142857142857143
TrainBatch:  15 , Graph:  sx-mathoverflow , TrainLoss:  0.6516115665435791 , Accuracy:  0.719758064516129
TrainBatch:  15 , Graph:  sx-mathoverflow , TrainLoss:  0.5153713822364807 , Accuracy:  0.7701612903225806
TrainBatch:  15 , Graph:  sx-mathoverflow , TrainLoss:  0.414979487657547 , Accuracy:  0.8368421052631579
ValidBatch:  15 , Graph:  sx-mathoverflow , ValidLoss:  0.5186192989349365 , Accuracy :  0.782258064516129
ValidBatch:  15 , Graph:  sx-mathoverflow , ValidLoss:  0.4660613536834717 , Accuracy :  0.7943548387096774
ValidBatch:  15 , Graph:  sx-mathoverflow , ValidLoss:  0.4675352871417999 , Accuracy :  0.8
TrainBatch:  15 , Graph:  youtube-groupmemberships , TrainLoss:  0.11125313490629196 , Accuracy:  0.9536290322580645
TrainBatch:  15 , Graph:  youtube-groupmemberships , TrainLoss:  0.1574268341064453 , Accuracy:  0.9435483870967742
TrainBatch:  15 , Graph:  youtube-groupmemberships , TrainLoss:  0.1733575314283371 , Accuracy:  0.9122807017543859
ValidBatch:  15 , Graph:  youtube-groupmemberships , ValidLoss:  0.15091876685619354 , Accuracy :  0.9415322580645161
ValidBatch:  15 , Graph:  youtube-groupmemberships , ValidLoss:  0.16085855662822723 , Accuracy :  0.9415322580645161
ValidBatch:  15 , Graph:  youtube-groupmemberships , ValidLoss:  0.07538734376430511 , Accuracy :  0.9707602339181286
--- Epoch 15 : Train 0.25459181562978395 Valid 0.2190640364982644 Acc 0.9114728454807646---
save over.
TrainBatch:  16 , Graph:  sx-stackoverflow , TrainLoss:  0.6431281566619873 , Accuracy:  0.719758064516129
TrainBatch:  16 , Graph:  sx-stackoverflow , TrainLoss:  0.47075632214546204 , Accuracy:  0.7983870967741935
TrainBatch:  16 , Graph:  sx-stackoverflow , TrainLoss:  0.5681142807006836 , Accuracy:  0.7379310344827587
ValidBatch:  16 , Graph:  sx-stackoverflow , ValidLoss:  0.4871443808078766 , Accuracy :  0.7862903225806451
ValidBatch:  16 , Graph:  sx-stackoverflow , ValidLoss:  0.6504817605018616 , Accuracy :  0.7318548387096774
ValidBatch:  16 , Graph:  sx-stackoverflow , ValidLoss:  0.4557834267616272 , Accuracy :  0.7862068965517242
TrainBatch:  16 , Graph:  dblp-cite , TrainLoss:  0.17234960198402405 , Accuracy:  0.9254032258064516
TrainBatch:  16 , Graph:  dblp-cite , TrainLoss:  0.10424768179655075 , Accuracy:  0.9556451612903226
TrainBatch:  16 , Graph:  dblp-cite , TrainLoss:  0.10039043426513672 , Accuracy:  0.9616935483870968
ValidBatch:  16 , Graph:  dblp-cite , ValidLoss:  0.12326547503471375 , Accuracy :  0.9495967741935484
ValidBatch:  16 , Graph:  dblp-cite , ValidLoss:  0.12856820225715637 , Accuracy :  0.9495967741935484
ValidBatch:  16 , Graph:  dblp-cite , ValidLoss:  0.17946021258831024 , Accuracy :  0.9334677419354839
TrainBatch:  16 , Graph:  dbpedia-team , TrainLoss:  0.075013667345047 , Accuracy:  0.969758064516129
TrainBatch:  16 , Graph:  dbpedia-team , TrainLoss:  0.15886026620864868 , Accuracy:  0.9274193548387096
TrainBatch:  16 , Graph:  dbpedia-team , TrainLoss:  0.11062702536582947 , Accuracy:  0.9723320158102767
ValidBatch:  16 , Graph:  dbpedia-team , ValidLoss:  0.07665981352329254 , Accuracy :  0.967741935483871
ValidBatch:  16 , Graph:  dbpedia-team , ValidLoss:  0.10824009031057358 , Accuracy :  0.969758064516129
ValidBatch:  16 , Graph:  dbpedia-team , ValidLoss:  0.10033943504095078 , Accuracy :  0.9604743083003953
TrainBatch:  16 , Graph:  dimacs9-E , TrainLoss:  0.1036418005824089 , Accuracy:  0.9637096774193549
TrainBatch:  16 , Graph:  dimacs9-E , TrainLoss:  0.11103343963623047 , Accuracy:  0.9516129032258065
TrainBatch:  16 , Graph:  dimacs9-E , TrainLoss:  0.0859353169798851 , Accuracy:  0.9704433497536946
ValidBatch:  16 , Graph:  dimacs9-E , ValidLoss:  0.1151987761259079 , Accuracy :  0.9475806451612904
ValidBatch:  16 , Graph:  dimacs9-E , ValidLoss:  0.08757784962654114 , Accuracy :  0.969758064516129
ValidBatch:  16 , Graph:  dimacs9-E , ValidLoss:  0.1342058628797531 , Accuracy :  0.958128078817734
TrainBatch:  16 , Graph:  douban , TrainLoss:  0.2925933003425598 , Accuracy:  0.8850806451612904
TrainBatch:  16 , Graph:  douban , TrainLoss:  0.3997710943222046 , Accuracy:  0.8286290322580645
TrainBatch:  16 , Graph:  douban , TrainLoss:  0.28663870692253113 , Accuracy:  0.8833333333333333
ValidBatch:  16 , Graph:  douban , ValidLoss:  0.24416308104991913 , Accuracy :  0.9032258064516129
ValidBatch:  16 , Graph:  douban , ValidLoss:  0.20826652646064758 , Accuracy :  0.9354838709677419
ValidBatch:  16 , Graph:  douban , ValidLoss:  0.27800261974334717 , Accuracy :  0.8833333333333333
TrainBatch:  16 , Graph:  facebook-wosn-wall , TrainLoss:  0.3877235949039459 , Accuracy:  0.8326612903225806
TrainBatch:  16 , Graph:  facebook-wosn-wall , TrainLoss:  0.49710506200790405 , Accuracy:  0.8024193548387096
TrainBatch:  16 , Graph:  facebook-wosn-wall , TrainLoss:  0.3841707706451416 , Accuracy:  0.8586956521739131
ValidBatch:  16 , Graph:  facebook-wosn-wall , ValidLoss:  0.33245229721069336 , Accuracy :  0.8669354838709677
ValidBatch:  16 , Graph:  facebook-wosn-wall , ValidLoss:  0.3933763802051544 , Accuracy :  0.842741935483871
ValidBatch:  16 , Graph:  facebook-wosn-wall , ValidLoss:  0.2986787259578705 , Accuracy :  0.8768115942028986
TrainBatch:  16 , Graph:  github , TrainLoss:  0.30970674753189087 , Accuracy:  0.8810483870967742
TrainBatch:  16 , Graph:  github , TrainLoss:  0.2363147735595703 , Accuracy:  0.9193548387096774
TrainBatch:  16 , Graph:  github , TrainLoss:  0.31298893690109253 , Accuracy:  0.861904761904762
ValidBatch:  16 , Graph:  github , ValidLoss:  0.18979722261428833 , Accuracy :  0.9415322580645161
ValidBatch:  16 , Graph:  github , ValidLoss:  0.18957732617855072 , Accuracy :  0.9233870967741935
ValidBatch:  16 , Graph:  github , ValidLoss:  0.23771893978118896 , Accuracy :  0.8952380952380953
TrainBatch:  16 , Graph:  komarix-imdb , TrainLoss:  0.21077242493629456 , Accuracy:  0.9173387096774194
TrainBatch:  16 , Graph:  komarix-imdb , TrainLoss:  0.1685464233160019 , Accuracy:  0.9415322580645161
TrainBatch:  16 , Graph:  komarix-imdb , TrainLoss:  0.26644909381866455 , Accuracy:  0.8761904761904762
ValidBatch:  16 , Graph:  komarix-imdb , ValidLoss:  0.15828333795070648 , Accuracy :  0.9435483870967742
ValidBatch:  16 , Graph:  komarix-imdb , ValidLoss:  0.20015405118465424 , Accuracy :  0.9254032258064516
ValidBatch:  16 , Graph:  komarix-imdb , ValidLoss:  0.2680756747722626 , Accuracy :  0.8857142857142857
TrainBatch:  16 , Graph:  moreno_blogs , TrainLoss:  0.2437126636505127 , Accuracy:  0.9173387096774194
TrainBatch:  16 , Graph:  moreno_blogs , TrainLoss:  0.1971062421798706 , Accuracy:  0.9395161290322581
TrainBatch:  16 , Graph:  moreno_blogs , TrainLoss:  0.28224125504493713 , Accuracy:  0.8904761904761904
ValidBatch:  16 , Graph:  moreno_blogs , ValidLoss:  0.30511653423309326 , Accuracy :  0.8830645161290323
ValidBatch:  16 , Graph:  moreno_blogs , ValidLoss:  0.22078238427639008 , Accuracy :  0.9254032258064516
ValidBatch:  16 , Graph:  moreno_blogs , ValidLoss:  0.1715439110994339 , Accuracy :  0.9285714285714286
TrainBatch:  16 , Graph:  opsahl-usairport , TrainLoss:  0.18852904438972473 , Accuracy:  0.9233870967741935
TrainBatch:  16 , Graph:  opsahl-usairport , TrainLoss:  0.20855458080768585 , Accuracy:  0.907258064516129
TrainBatch:  16 , Graph:  opsahl-usairport , TrainLoss:  0.23429036140441895 , Accuracy:  0.9133064516129032
TrainBatch:  16 , Graph:  opsahl-usairport , TrainLoss:  0.13208453357219696 , Accuracy:  1.0
ValidBatch:  16 , Graph:  opsahl-usairport , ValidLoss:  0.1967228204011917 , Accuracy :  0.9173387096774194
ValidBatch:  16 , Graph:  opsahl-usairport , ValidLoss:  0.21770218014717102 , Accuracy :  0.9153225806451613
ValidBatch:  16 , Graph:  opsahl-usairport , ValidLoss:  0.21463245153427124 , Accuracy :  0.9032258064516129
ValidBatch:  16 , Graph:  opsahl-usairport , ValidLoss:  0.9209868311882019 , Accuracy :  0.5
TrainBatch:  16 , Graph:  patentcite , TrainLoss:  0.34282076358795166 , Accuracy:  0.8588709677419355
TrainBatch:  16 , Graph:  patentcite , TrainLoss:  0.37668123841285706 , Accuracy:  0.8548387096774194
TrainBatch:  16 , Graph:  patentcite , TrainLoss:  0.18018890917301178 , Accuracy:  0.9323076923076923
ValidBatch:  16 , Graph:  patentcite , ValidLoss:  0.27479541301727295 , Accuracy :  0.8951612903225806
ValidBatch:  16 , Graph:  patentcite , ValidLoss:  0.31439128518104553 , Accuracy :  0.8770161290322581
ValidBatch:  16 , Graph:  patentcite , ValidLoss:  0.26081833243370056 , Accuracy :  0.8861538461538462
TrainBatch:  16 , Graph:  petster-friendships-dog , TrainLoss:  0.47146108746528625 , Accuracy:  0.8084677419354839
TrainBatch:  16 , Graph:  petster-friendships-dog , TrainLoss:  0.3854341208934784 , Accuracy:  0.842741935483871
TrainBatch:  16 , Graph:  petster-friendships-dog , TrainLoss:  0.32981768250465393 , Accuracy:  0.8771929824561403
ValidBatch:  16 , Graph:  petster-friendships-dog , ValidLoss:  0.2328833043575287 , Accuracy :  0.9032258064516129
ValidBatch:  16 , Graph:  petster-friendships-dog , ValidLoss:  0.19405078887939453 , Accuracy :  0.9254032258064516
ValidBatch:  16 , Graph:  petster-friendships-dog , ValidLoss:  0.2690829038619995 , Accuracy :  0.9122807017543859
TrainBatch:  16 , Graph:  roadNet-CA , TrainLoss:  0.2087237387895584 , Accuracy:  0.9133064516129032
TrainBatch:  16 , Graph:  roadNet-CA , TrainLoss:  0.1670130342245102 , Accuracy:  0.9294354838709677
TrainBatch:  16 , Graph:  roadNet-CA , TrainLoss:  0.19189175963401794 , Accuracy:  0.9261538461538461
ValidBatch:  16 , Graph:  roadNet-CA , ValidLoss:  0.08710019290447235 , Accuracy :  0.9637096774193549
ValidBatch:  16 , Graph:  roadNet-CA , ValidLoss:  0.13174723088741302 , Accuracy :  0.9415322580645161
ValidBatch:  16 , Graph:  roadNet-CA , ValidLoss:  0.14805157482624054 , Accuracy :  0.9292307692307692
TrainBatch:  16 , Graph:  subelj_cora , TrainLoss:  0.23862189054489136 , Accuracy:  0.907258064516129
TrainBatch:  16 , Graph:  subelj_cora , TrainLoss:  0.2596166431903839 , Accuracy:  0.8911290322580645
TrainBatch:  16 , Graph:  subelj_cora , TrainLoss:  0.17881670594215393 , Accuracy:  0.9333333333333333
ValidBatch:  16 , Graph:  subelj_cora , ValidLoss:  0.1666020005941391 , Accuracy :  0.9395161290322581
ValidBatch:  16 , Graph:  subelj_cora , ValidLoss:  0.2395750880241394 , Accuracy :  0.9012096774193549
ValidBatch:  16 , Graph:  subelj_cora , ValidLoss:  0.11341872811317444 , Accuracy :  0.9571428571428572
TrainBatch:  16 , Graph:  sx-mathoverflow , TrainLoss:  0.5368201732635498 , Accuracy:  0.7600806451612904
TrainBatch:  16 , Graph:  sx-mathoverflow , TrainLoss:  0.6643317341804504 , Accuracy:  0.7016129032258065
TrainBatch:  16 , Graph:  sx-mathoverflow , TrainLoss:  0.6171504855155945 , Accuracy:  0.7473684210526316
ValidBatch:  16 , Graph:  sx-mathoverflow , ValidLoss:  0.540217399597168 , Accuracy :  0.75
ValidBatch:  16 , Graph:  sx-mathoverflow , ValidLoss:  0.5125041604042053 , Accuracy :  0.7983870967741935
ValidBatch:  16 , Graph:  sx-mathoverflow , ValidLoss:  0.5230458974838257 , Accuracy :  0.7736842105263158
TrainBatch:  16 , Graph:  youtube-groupmemberships , TrainLoss:  0.1025848537683487 , Accuracy:  0.9576612903225806
TrainBatch:  16 , Graph:  youtube-groupmemberships , TrainLoss:  0.1366932988166809 , Accuracy:  0.9536290322580645
TrainBatch:  16 , Graph:  youtube-groupmemberships , TrainLoss:  0.1783944070339203 , Accuracy:  0.935672514619883
ValidBatch:  16 , Graph:  youtube-groupmemberships , ValidLoss:  0.12562957406044006 , Accuracy :  0.9495967741935484
ValidBatch:  16 , Graph:  youtube-groupmemberships , ValidLoss:  0.12236443907022476 , Accuracy :  0.9596774193548387
ValidBatch:  16 , Graph:  youtube-groupmemberships , ValidLoss:  0.09639611840248108 , Accuracy :  0.9707602339181286
--- Epoch 16 : Train 0.2757236761402111 Valid 0.24991087782747892 Acc 0.9050691694774405---
save over.
TrainBatch:  17 , Graph:  sx-stackoverflow , TrainLoss:  0.4157601296901703 , Accuracy:  0.8326612903225806
TrainBatch:  17 , Graph:  sx-stackoverflow , TrainLoss:  0.4153030514717102 , Accuracy:  0.8205645161290323
TrainBatch:  17 , Graph:  sx-stackoverflow , TrainLoss:  0.45132699608802795 , Accuracy:  0.8045977011494253
ValidBatch:  17 , Graph:  sx-stackoverflow , ValidLoss:  0.4530029594898224 , Accuracy :  0.8225806451612904
ValidBatch:  17 , Graph:  sx-stackoverflow , ValidLoss:  0.4889914393424988 , Accuracy :  0.7862903225806451
ValidBatch:  17 , Graph:  sx-stackoverflow , ValidLoss:  0.4250534474849701 , Accuracy :  0.8275862068965517
TrainBatch:  17 , Graph:  dblp-cite , TrainLoss:  0.1296655237674713 , Accuracy:  0.9415322580645161
TrainBatch:  17 , Graph:  dblp-cite , TrainLoss:  0.15726035833358765 , Accuracy:  0.9354838709677419
TrainBatch:  17 , Graph:  dblp-cite , TrainLoss:  0.15777188539505005 , Accuracy:  0.9314516129032258
ValidBatch:  17 , Graph:  dblp-cite , ValidLoss:  0.15840065479278564 , Accuracy :  0.9375
ValidBatch:  17 , Graph:  dblp-cite , ValidLoss:  0.1419675499200821 , Accuracy :  0.9455645161290323
ValidBatch:  17 , Graph:  dblp-cite , ValidLoss:  0.0881044939160347 , Accuracy :  0.9637096774193549
TrainBatch:  17 , Graph:  dbpedia-team , TrainLoss:  0.08185291290283203 , Accuracy:  0.9717741935483871
TrainBatch:  17 , Graph:  dbpedia-team , TrainLoss:  0.10928963869810104 , Accuracy:  0.9536290322580645
TrainBatch:  17 , Graph:  dbpedia-team , TrainLoss:  0.0964554101228714 , Accuracy:  0.9683794466403162
ValidBatch:  17 , Graph:  dbpedia-team , ValidLoss:  0.06591770052909851 , Accuracy :  0.9758064516129032
ValidBatch:  17 , Graph:  dbpedia-team , ValidLoss:  0.15844061970710754 , Accuracy :  0.9395161290322581
ValidBatch:  17 , Graph:  dbpedia-team , ValidLoss:  0.0989595353603363 , Accuracy :  0.9604743083003953
TrainBatch:  17 , Graph:  dimacs9-E , TrainLoss:  0.16052564978599548 , Accuracy:  0.9274193548387096
TrainBatch:  17 , Graph:  dimacs9-E , TrainLoss:  0.17076589167118073 , Accuracy:  0.9415322580645161
TrainBatch:  17 , Graph:  dimacs9-E , TrainLoss:  0.14870160818099976 , Accuracy:  0.9384236453201971
ValidBatch:  17 , Graph:  dimacs9-E , ValidLoss:  0.1227891743183136 , Accuracy :  0.9556451612903226
ValidBatch:  17 , Graph:  dimacs9-E , ValidLoss:  0.10133141279220581 , Accuracy :  0.9616935483870968
ValidBatch:  17 , Graph:  dimacs9-E , ValidLoss:  0.19485443830490112 , Accuracy :  0.9285714285714286
TrainBatch:  17 , Graph:  douban , TrainLoss:  0.2543320655822754 , Accuracy:  0.9112903225806451
TrainBatch:  17 , Graph:  douban , TrainLoss:  0.2752572000026703 , Accuracy:  0.8790322580645161
TrainBatch:  17 , Graph:  douban , TrainLoss:  0.3067065179347992 , Accuracy:  0.8733333333333333
ValidBatch:  17 , Graph:  douban , ValidLoss:  0.23186030983924866 , Accuracy :  0.9193548387096774
ValidBatch:  17 , Graph:  douban , ValidLoss:  0.1841989904642105 , Accuracy :  0.9314516129032258
ValidBatch:  17 , Graph:  douban , ValidLoss:  0.24512822926044464 , Accuracy :  0.9066666666666666
TrainBatch:  17 , Graph:  facebook-wosn-wall , TrainLoss:  0.33028221130371094 , Accuracy:  0.8649193548387096
TrainBatch:  17 , Graph:  facebook-wosn-wall , TrainLoss:  0.31063905358314514 , Accuracy:  0.8770161290322581
TrainBatch:  17 , Graph:  facebook-wosn-wall , TrainLoss:  0.5203481912612915 , Accuracy:  0.7898550724637681
ValidBatch:  17 , Graph:  facebook-wosn-wall , ValidLoss:  0.44708219170570374 , Accuracy :  0.8145161290322581
ValidBatch:  17 , Graph:  facebook-wosn-wall , ValidLoss:  0.3023676872253418 , Accuracy :  0.9173387096774194
ValidBatch:  17 , Graph:  facebook-wosn-wall , ValidLoss:  0.3847285807132721 , Accuracy :  0.8297101449275363
TrainBatch:  17 , Graph:  github , TrainLoss:  0.5834237933158875 , Accuracy:  0.780241935483871
TrainBatch:  17 , Graph:  github , TrainLoss:  0.38905099034309387 , Accuracy:  0.8407258064516129
TrainBatch:  17 , Graph:  github , TrainLoss:  0.24655210971832275 , Accuracy:  0.9095238095238095
ValidBatch:  17 , Graph:  github , ValidLoss:  0.21880924701690674 , Accuracy :  0.9314516129032258
ValidBatch:  17 , Graph:  github , ValidLoss:  0.21094004809856415 , Accuracy :  0.9354838709677419
ValidBatch:  17 , Graph:  github , ValidLoss:  0.25213438272476196 , Accuracy :  0.9047619047619048
TrainBatch:  17 , Graph:  komarix-imdb , TrainLoss:  0.17894522845745087 , Accuracy:  0.9274193548387096
TrainBatch:  17 , Graph:  komarix-imdb , TrainLoss:  0.18662068247795105 , Accuracy:  0.9435483870967742
TrainBatch:  17 , Graph:  komarix-imdb , TrainLoss:  0.20741476118564606 , Accuracy:  0.9238095238095239
ValidBatch:  17 , Graph:  komarix-imdb , ValidLoss:  0.2079661786556244 , Accuracy :  0.9213709677419355
ValidBatch:  17 , Graph:  komarix-imdb , ValidLoss:  0.250106543302536 , Accuracy :  0.8911290322580645
ValidBatch:  17 , Graph:  komarix-imdb , ValidLoss:  0.17178116738796234 , Accuracy :  0.9428571428571428
TrainBatch:  17 , Graph:  moreno_blogs , TrainLoss:  0.24162732064723969 , Accuracy:  0.9153225806451613
TrainBatch:  17 , Graph:  moreno_blogs , TrainLoss:  0.20092062652111053 , Accuracy:  0.9213709677419355
TrainBatch:  17 , Graph:  moreno_blogs , TrainLoss:  0.18857473134994507 , Accuracy:  0.9238095238095239
ValidBatch:  17 , Graph:  moreno_blogs , ValidLoss:  0.23404744267463684 , Accuracy :  0.907258064516129
ValidBatch:  17 , Graph:  moreno_blogs , ValidLoss:  0.2125144600868225 , Accuracy :  0.9133064516129032
ValidBatch:  17 , Graph:  moreno_blogs , ValidLoss:  0.21532364189624786 , Accuracy :  0.9095238095238095
TrainBatch:  17 , Graph:  opsahl-usairport , TrainLoss:  0.21234044432640076 , Accuracy:  0.8991935483870968
TrainBatch:  17 , Graph:  opsahl-usairport , TrainLoss:  0.20398911833763123 , Accuracy:  0.9112903225806451
TrainBatch:  17 , Graph:  opsahl-usairport , TrainLoss:  0.27346670627593994 , Accuracy:  0.875
TrainBatch:  17 , Graph:  opsahl-usairport , TrainLoss:  0.10430717468261719 , Accuracy:  1.0
ValidBatch:  17 , Graph:  opsahl-usairport , ValidLoss:  0.23334988951683044 , Accuracy :  0.9112903225806451
ValidBatch:  17 , Graph:  opsahl-usairport , ValidLoss:  0.1716608852148056 , Accuracy :  0.9213709677419355
ValidBatch:  17 , Graph:  opsahl-usairport , ValidLoss:  0.25846371054649353 , Accuracy :  0.8830645161290323
ValidBatch:  17 , Graph:  opsahl-usairport , ValidLoss:  0.08872096240520477 , Accuracy :  1.0
TrainBatch:  17 , Graph:  patentcite , TrainLoss:  0.27621257305145264 , Accuracy:  0.8850806451612904
