TrainBatch:  0 , Graph:  sx-stackoverflow , TrainLoss:  0.9957930445671082 , Accuracy:  0.6391129032258065
ValidBatch:  24 , Graph:  dbpedia-team , ValidLoss:  0.7432506084442139 , Accuracy :  0.6713709677419355
ValidBatch:  24 , Graph:  dbpedia-team , ValidLoss:  0.8445266485214233 , Accuracy :  0.6245059288537549
TrainBatch:  24 , Graph:  dimacs9-E , TrainLoss:  0.5722441673278809 , Accuracy:  0.7762096774193549
TrainBatch:  24 , Graph:  dimacs9-E , TrainLoss:  0.39610135555267334 , Accuracy:  0.8810483870967742
TrainBatch:  24 , Graph:  dimacs9-E , TrainLoss:  0.5081810355186462 , Accuracy:  0.8029556650246306
ValidBatch:  24 , Graph:  dimacs9-E , ValidLoss:  0.49065056443214417 , Accuracy :  0.8205645161290323
ValidBatch:  24 , Graph:  dimacs9-E , ValidLoss:  0.5838754177093506 , Accuracy :  0.780241935483871
ValidBatch:  24 , Graph:  dimacs9-E , ValidLoss:  0.391337126493454 , Accuracy :  0.8694581280788177
TrainBatch:  24 , Graph:  douban , TrainLoss:  0.7374743819236755 , Accuracy:  0.6834677419354839
TrainBatch:  24 , Graph:  douban , TrainLoss:  0.682386040687561 , Accuracy:  0.6814516129032258
TrainBatch:  24 , Graph:  douban , TrainLoss:  0.776018500328064 , Accuracy:  0.6333333333333333
ValidBatch:  24 , Graph:  douban , ValidLoss:  0.8096607327461243 , Accuracy :  0.6330645161290323
ValidBatch:  24 , Graph:  douban , ValidLoss:  0.7258174419403076 , Accuracy :  0.6733870967741935
ValidBatch:  24 , Graph:  douban , ValidLoss:  0.7229725122451782 , Accuracy :  0.6833333333333333
TrainBatch:  24 , Graph:  facebook-wosn-wall , TrainLoss:  0.8426763415336609 , Accuracy:  0.6108870967741935
TrainBatch:  24 , Graph:  facebook-wosn-wall , TrainLoss:  0.9491879343986511 , Accuracy:  0.5483870967741935
TrainBatch:  24 , Graph:  facebook-wosn-wall , TrainLoss:  1.019033670425415 , Accuracy:  0.48188405797101447
ValidBatch:  24 , Graph:  facebook-wosn-wall , ValidLoss:  0.911358654499054 , Accuracy :  0.5766129032258065
ValidBatch:  24 , Graph:  facebook-wosn-wall , ValidLoss:  0.7697013020515442 , Accuracy :  0.6512096774193549
ValidBatch:  24 , Graph:  facebook-wosn-wall , ValidLoss:  0.9950652122497559 , Accuracy :  0.5289855072463768
TrainBatch:  24 , Graph:  github , TrainLoss:  0.7014508247375488 , Accuracy:  0.6895161290322581
TrainBatch:  24 , Graph:  github , TrainLoss:  0.6533344388008118 , Accuracy:  0.7439516129032258
TrainBatch:  24 , Graph:  github , TrainLoss:  0.8405126929283142 , Accuracy:  0.6238095238095238
ValidBatch:  24 , Graph:  github , ValidLoss:  0.7147941589355469 , Accuracy :  0.6975806451612904
ValidBatch:  24 , Graph:  github , ValidLoss:  0.7366119623184204 , Accuracy :  0.6633064516129032
ValidBatch:  24 , Graph:  github , ValidLoss:  0.6428076028823853 , Accuracy :  0.719047619047619
TrainBatch:  24 , Graph:  komarix-imdb , TrainLoss:  0.7456716299057007 , Accuracy:  0.6814516129032258
TrainBatch:  24 , Graph:  komarix-imdb , TrainLoss:  0.7861519455909729 , Accuracy:  0.6431451612903226
TrainBatch:  24 , Graph:  komarix-imdb , TrainLoss:  0.7600510716438293 , Accuracy:  0.6571428571428571
ValidBatch:  24 , Graph:  komarix-imdb , ValidLoss:  0.7535619139671326 , Accuracy :  0.6451612903225806
ValidBatch:  24 , Graph:  komarix-imdb , ValidLoss:  0.8489555716514587 , Accuracy :  0.6048387096774194
ValidBatch:  24 , Graph:  komarix-imdb , ValidLoss:  0.7847985625267029 , Accuracy :  0.580952380952381
TrainBatch:  24 , Graph:  moreno_blogs , TrainLoss:  0.9935839176177979 , Accuracy:  0.5120967741935484
TrainBatch:  24 , Graph:  moreno_blogs , TrainLoss:  0.9366579055786133 , Accuracy:  0.5504032258064516
TrainBatch:  24 , Graph:  moreno_blogs , TrainLoss:  0.8921130299568176 , Accuracy:  0.6
ValidBatch:  24 , Graph:  moreno_blogs , ValidLoss:  0.9353452920913696 , Accuracy :  0.5463709677419355
ValidBatch:  24 , Graph:  moreno_blogs , ValidLoss:  0.9426878094673157 , Accuracy :  0.5645161290322581
ValidBatch:  24 , Graph:  moreno_blogs , ValidLoss:  0.9849261045455933 , Accuracy :  0.5333333333333333
TrainBatch:  24 , Graph:  opsahl-usairport , TrainLoss:  0.8989492654800415 , Accuracy:  0.5826612903225806
TrainBatch:  24 , Graph:  opsahl-usairport , TrainLoss:  0.815321147441864 , Accuracy:  0.6350806451612904
TrainBatch:  24 , Graph:  opsahl-usairport , TrainLoss:  0.7125923037528992 , Accuracy:  0.6774193548387096
TrainBatch:  24 , Graph:  opsahl-usairport , TrainLoss:  0.475769966840744 , Accuracy:  0.8333333333333334
ValidBatch:  24 , Graph:  opsahl-usairport , ValidLoss:  0.8078418374061584 , Accuracy :  0.6471774193548387
ValidBatch:  24 , Graph:  opsahl-usairport , ValidLoss:  0.7634344696998596 , Accuracy :  0.6633064516129032
ValidBatch:  24 , Graph:  opsahl-usairport , ValidLoss:  0.8116593956947327 , Accuracy :  0.6310483870967742
ValidBatch:  24 , Graph:  opsahl-usairport , ValidLoss:  0.436004102230072 , Accuracy :  1.0
TrainBatch:  24 , Graph:  patentcite , TrainLoss:  0.8442894816398621 , Accuracy:  0.6108870967741935
TrainBatch:  24 , Graph:  patentcite , TrainLoss:  0.8308860659599304 , Accuracy:  0.6350806451612904
TrainBatch:  24 , Graph:  patentcite , TrainLoss:  0.7806740403175354 , Accuracy:  0.6523076923076923
ValidBatch:  24 , Graph:  patentcite , ValidLoss:  0.7267405390739441 , Accuracy :  0.6834677419354839
ValidBatch:  24 , Graph:  patentcite , ValidLoss:  0.8530527949333191 , Accuracy :  0.6028225806451613
ValidBatch:  24 , Graph:  patentcite , ValidLoss:  0.8551232218742371 , Accuracy :  0.6092307692307692
TrainBatch:  24 , Graph:  petster-friendships-dog , TrainLoss:  0.9226028323173523 , Accuracy:  0.5786290322580645
TrainBatch:  24 , Graph:  petster-friendships-dog , TrainLoss:  0.9482767581939697 , Accuracy:  0.5806451612903226
TrainBatch:  24 , Graph:  petster-friendships-dog , TrainLoss:  0.9520983099937439 , Accuracy:  0.5497076023391813
ValidBatch:  24 , Graph:  petster-friendships-dog , ValidLoss:  0.9796807169914246 , Accuracy :  0.5403225806451613
ValidBatch:  24 , Graph:  petster-friendships-dog , ValidLoss:  0.8127655386924744 , Accuracy :  0.6411290322580645
ValidBatch:  24 , Graph:  petster-friendships-dog , ValidLoss:  1.0321745872497559 , Accuracy :  0.5263157894736842
TrainBatch:  24 , Graph:  roadNet-CA , TrainLoss:  0.6794291138648987 , Accuracy:  0.7137096774193549
TrainBatch:  24 , Graph:  roadNet-CA , TrainLoss:  0.50054931640625 , Accuracy:  0.8165322580645161
TrainBatch:  24 , Graph:  roadNet-CA , TrainLoss:  0.46577656269073486 , Accuracy:  0.8153846153846154
ValidBatch:  24 , Graph:  roadNet-CA , ValidLoss:  0.5397899746894836 , Accuracy :  0.8024193548387096
ValidBatch:  24 , Graph:  roadNet-CA , ValidLoss:  0.6558941006660461 , Accuracy :  0.7358870967741935
ValidBatch:  24 , Graph:  roadNet-CA , ValidLoss:  0.4910658299922943 , Accuracy :  0.7907692307692308
TrainBatch:  24 , Graph:  subelj_cora , TrainLoss:  0.9032257795333862 , Accuracy:  0.5806451612903226
TrainBatch:  24 , Graph:  subelj_cora , TrainLoss:  0.7891989350318909 , Accuracy:  0.6370967741935484
TrainBatch:  24 , Graph:  subelj_cora , TrainLoss:  0.7572315335273743 , Accuracy:  0.6428571428571429
ValidBatch:  24 , Graph:  subelj_cora , ValidLoss:  0.6824185848236084 , Accuracy :  0.6935483870967742
ValidBatch:  24 , Graph:  subelj_cora , ValidLoss:  0.7747494578361511 , Accuracy :  0.6491935483870968
ValidBatch:  24 , Graph:  subelj_cora , ValidLoss:  0.8329222202301025 , Accuracy :  0.580952380952381
TrainBatch:  24 , Graph:  sx-mathoverflow , TrainLoss:  0.8409932851791382 , Accuracy:  0.6149193548387096
TrainBatch:  24 , Graph:  sx-mathoverflow , TrainLoss:  0.7660727500915527 , Accuracy:  0.657258064516129
TrainBatch:  24 , Graph:  sx-mathoverflow , TrainLoss:  0.9800004363059998 , Accuracy:  0.5263157894736842
ValidBatch:  24 , Graph:  sx-mathoverflow , ValidLoss:  0.7664908170700073 , Accuracy :  0.655241935483871
ValidBatch:  24 , Graph:  sx-mathoverflow , ValidLoss:  0.973318874835968 , Accuracy :  0.5262096774193549
ValidBatch:  24 , Graph:  sx-mathoverflow , ValidLoss:  0.7832537293434143 , Accuracy :  0.6473684210526316
TrainBatch:  24 , Graph:  youtube-groupmemberships , TrainLoss:  0.6018493175506592 , Accuracy:  0.7338709677419355
TrainBatch:  24 , Graph:  youtube-groupmemberships , TrainLoss:  0.4982277452945709 , Accuracy:  0.8165322580645161
TrainBatch:  24 , Graph:  youtube-groupmemberships , TrainLoss:  0.5809317827224731 , Accuracy:  0.7894736842105263
ValidBatch:  24 , Graph:  youtube-groupmemberships , ValidLoss:  0.5460140705108643 , Accuracy :  0.780241935483871
ValidBatch:  24 , Graph:  youtube-groupmemberships , ValidLoss:  0.5617960691452026 , Accuracy :  0.8004032258064516
ValidBatch:  24 , Graph:  youtube-groupmemberships , ValidLoss:  0.5924811363220215 , Accuracy :  0.7134502923976608
--- Epoch 24 : Train 0.7675127764137424 Valid 0.7629201162834557 Acc 0.6581610206775187---
save over.
TrainBatch:  25 , Graph:  sx-stackoverflow , TrainLoss:  1.0319892168045044 , Accuracy:  0.4959677419354839
TrainBatch:  25 , Graph:  sx-stackoverflow , TrainLoss:  0.9080010056495667 , Accuracy:  0.6088709677419355
TrainBatch:  25 , Graph:  sx-stackoverflow , TrainLoss:  0.9295805096626282 , Accuracy:  0.5678160919540229
ValidBatch:  25 , Graph:  sx-stackoverflow , ValidLoss:  0.770427405834198 , Accuracy :  0.6754032258064516
ValidBatch:  25 , Graph:  sx-stackoverflow , ValidLoss:  0.9698541164398193 , Accuracy :  0.5665322580645161
ValidBatch:  25 , Graph:  sx-stackoverflow , ValidLoss:  1.0277477502822876 , Accuracy :  0.5080459770114942
TrainBatch:  25 , Graph:  dblp-cite , TrainLoss:  0.6703226566314697 , Accuracy:  0.7116935483870968
TrainBatch:  25 , Graph:  dblp-cite , TrainLoss:  0.8206573128700256 , Accuracy:  0.6189516129032258
TrainBatch:  25 , Graph:  dblp-cite , TrainLoss:  0.7645989656448364 , Accuracy:  0.6653225806451613
ValidBatch:  25 , Graph:  dblp-cite , ValidLoss:  0.6920255422592163 , Accuracy :  0.6975806451612904
ValidBatch:  25 , Graph:  dblp-cite , ValidLoss:  0.7224839925765991 , Accuracy :  0.6774193548387096
ValidBatch:  25 , Graph:  dblp-cite , ValidLoss:  0.8233898878097534 , Accuracy :  0.6169354838709677
TrainBatch:  25 , Graph:  dbpedia-team , TrainLoss:  0.6680992841720581 , Accuracy:  0.717741935483871
TrainBatch:  25 , Graph:  dbpedia-team , TrainLoss:  0.7599226236343384 , Accuracy:  0.6633064516129032
TrainBatch:  25 , Graph:  dbpedia-team , TrainLoss:  0.8422548174858093 , Accuracy:  0.6205533596837944
ValidBatch:  25 , Graph:  dbpedia-team , ValidLoss:  0.6990482807159424 , Accuracy :  0.6915322580645161
ValidBatch:  25 , Graph:  dbpedia-team , ValidLoss:  0.8409678936004639 , Accuracy :  0.6068548387096774
ValidBatch:  25 , Graph:  dbpedia-team , ValidLoss:  0.6704261302947998 , Accuracy :  0.7075098814229249
TrainBatch:  25 , Graph:  dimacs9-E , TrainLoss:  0.5945451259613037 , Accuracy:  0.7620967741935484
TrainBatch:  25 , Graph:  dimacs9-E , TrainLoss:  0.43856483697891235 , Accuracy:  0.8487903225806451
TrainBatch:  25 , Graph:  dimacs9-E , TrainLoss:  0.39397263526916504 , Accuracy:  0.854679802955665
ValidBatch:  25 , Graph:  dimacs9-E , ValidLoss:  0.5135983824729919 , Accuracy :  0.8145161290322581
ValidBatch:  25 , Graph:  dimacs9-E , ValidLoss:  0.3944705128669739 , Accuracy :  0.844758064516129
ValidBatch:  25 , Graph:  dimacs9-E , ValidLoss:  0.5750667452812195 , Accuracy :  0.7783251231527094
TrainBatch:  25 , Graph:  douban , TrainLoss:  0.8024325966835022 , Accuracy:  0.6229838709677419
TrainBatch:  25 , Graph:  douban , TrainLoss:  0.5369400978088379 , Accuracy:  0.7782258064516129
TrainBatch:  25 , Graph:  douban , TrainLoss:  0.8387081623077393 , Accuracy:  0.6166666666666667
ValidBatch:  25 , Graph:  douban , ValidLoss:  0.630686342716217 , Accuracy :  0.7298387096774194
ValidBatch:  25 , Graph:  douban , ValidLoss:  0.7865888476371765 , Accuracy :  0.6209677419354839
ValidBatch:  25 , Graph:  douban , ValidLoss:  0.7551617622375488 , Accuracy :  0.66
TrainBatch:  25 , Graph:  facebook-wosn-wall , TrainLoss:  0.990170955657959 , Accuracy:  0.5383064516129032
TrainBatch:  25 , Graph:  facebook-wosn-wall , TrainLoss:  0.834520697593689 , Accuracy:  0.6048387096774194
TrainBatch:  25 , Graph:  facebook-wosn-wall , TrainLoss:  0.9473201632499695 , Accuracy:  0.5362318840579711
ValidBatch:  25 , Graph:  facebook-wosn-wall , ValidLoss:  0.8396953344345093 , Accuracy :  0.6068548387096774
ValidBatch:  25 , Graph:  facebook-wosn-wall , ValidLoss:  0.9694040417671204 , Accuracy :  0.5241935483870968
ValidBatch:  25 , Graph:  facebook-wosn-wall , ValidLoss:  0.9980801939964294 , Accuracy :  0.5217391304347826
TrainBatch:  25 , Graph:  github , TrainLoss:  0.7517015933990479 , Accuracy:  0.6633064516129032
TrainBatch:  25 , Graph:  github , TrainLoss:  0.7787848114967346 , Accuracy:  0.6612903225806451
TrainBatch:  25 , Graph:  github , TrainLoss:  0.5595654249191284 , Accuracy:  0.7761904761904762
ValidBatch:  25 , Graph:  github , ValidLoss:  0.774185299873352 , Accuracy :  0.657258064516129
ValidBatch:  25 , Graph:  github , ValidLoss:  0.6421061754226685 , Accuracy :  0.7459677419354839
ValidBatch:  25 , Graph:  github , ValidLoss:  0.715118944644928 , Accuracy :  0.6571428571428571
TrainBatch:  25 , Graph:  komarix-imdb , TrainLoss:  0.7771573662757874 , Accuracy:  0.6491935483870968
TrainBatch:  25 , Graph:  komarix-imdb , TrainLoss:  0.8986392617225647 , Accuracy:  0.6008064516129032
TrainBatch:  25 , Graph:  komarix-imdb , TrainLoss:  0.7559047341346741 , Accuracy:  0.6476190476190476
ValidBatch:  25 , Graph:  komarix-imdb , ValidLoss:  0.7993226647377014 , Accuracy :  0.6512096774193549
ValidBatch:  25 , Graph:  komarix-imdb , ValidLoss:  0.7663897275924683 , Accuracy :  0.6471774193548387
ValidBatch:  25 , Graph:  komarix-imdb , ValidLoss:  0.8623625636100769 , Accuracy :  0.6190476190476191
TrainBatch:  25 , Graph:  moreno_blogs , TrainLoss:  0.9649355411529541 , Accuracy:  0.5604838709677419
TrainBatch:  25 , Graph:  moreno_blogs , TrainLoss:  0.8558662533760071 , Accuracy:  0.5987903225806451
TrainBatch:  25 , Graph:  moreno_blogs , TrainLoss:  1.0512758493423462 , Accuracy:  0.41904761904761906
ValidBatch:  25 , Graph:  moreno_blogs , ValidLoss:  0.9498822689056396 , Accuracy :  0.5524193548387096
ValidBatch:  25 , Graph:  moreno_blogs , ValidLoss:  0.8609104156494141 , Accuracy :  0.5987903225806451
ValidBatch:  25 , Graph:  moreno_blogs , ValidLoss:  1.012689232826233 , Accuracy :  0.5
TrainBatch:  25 , Graph:  opsahl-usairport , TrainLoss:  0.9531000256538391 , Accuracy:  0.5463709677419355
TrainBatch:  25 , Graph:  opsahl-usairport , TrainLoss:  0.7726240754127502 , Accuracy:  0.657258064516129
TrainBatch:  25 , Graph:  opsahl-usairport , TrainLoss:  0.7192693948745728 , Accuracy:  0.6794354838709677
TrainBatch:  25 , Graph:  opsahl-usairport , TrainLoss:  0.6922637820243835 , Accuracy:  0.6666666666666666
ValidBatch:  25 , Graph:  opsahl-usairport , ValidLoss:  1.0095393657684326 , Accuracy :  0.4778225806451613
ValidBatch:  25 , Graph:  opsahl-usairport , ValidLoss:  0.7177540063858032 , Accuracy :  0.7016129032258065
ValidBatch:  25 , Graph:  opsahl-usairport , ValidLoss:  0.7289392948150635 , Accuracy :  0.6794354838709677
ValidBatch:  25 , Graph:  opsahl-usairport , ValidLoss:  0.7004529237747192 , Accuracy :  0.6666666666666666
TrainBatch:  25 , Graph:  patentcite , TrainLoss:  0.8583752512931824 , Accuracy:  0.6068548387096774
TrainBatch:  25 , Graph:  patentcite , TrainLoss:  0.8450683951377869 , Accuracy:  0.6229838709677419
TrainBatch:  25 , Graph:  patentcite , TrainLoss:  0.6590650081634521 , Accuracy:  0.7015384615384616
ValidBatch:  25 , Graph:  patentcite , ValidLoss:  0.6681888103485107 , Accuracy :  0.7298387096774194
ValidBatch:  25 , Graph:  patentcite , ValidLoss:  0.806376576423645 , Accuracy :  0.6370967741935484
ValidBatch:  25 , Graph:  patentcite , ValidLoss:  0.9189379811286926 , Accuracy :  0.5723076923076923
TrainBatch:  25 , Graph:  petster-friendships-dog , TrainLoss:  0.966452956199646 , Accuracy:  0.5625
TrainBatch:  25 , Graph:  petster-friendships-dog , TrainLoss:  1.0226281881332397 , Accuracy:  0.5282258064516129
TrainBatch:  25 , Graph:  petster-friendships-dog , TrainLoss:  0.8391121625900269 , Accuracy:  0.631578947368421
ValidBatch:  25 , Graph:  petster-friendships-dog , ValidLoss:  0.9301064610481262 , Accuracy :  0.5806451612903226
ValidBatch:  25 , Graph:  petster-friendships-dog , ValidLoss:  1.0868160724639893 , Accuracy :  0.46774193548387094
ValidBatch:  25 , Graph:  petster-friendships-dog , ValidLoss:  0.7304800748825073 , Accuracy :  0.6842105263157895
TrainBatch:  25 , Graph:  roadNet-CA , TrainLoss:  0.42238274216651917 , Accuracy:  0.8145161290322581
TrainBatch:  25 , Graph:  roadNet-CA , TrainLoss:  0.6410142183303833 , Accuracy:  0.7379032258064516
TrainBatch:  25 , Graph:  roadNet-CA , TrainLoss:  0.6737504601478577 , Accuracy:  0.7138461538461538
ValidBatch:  25 , Graph:  roadNet-CA , ValidLoss:  0.5428336262702942 , Accuracy :  0.7943548387096774
ValidBatch:  25 , Graph:  roadNet-CA , ValidLoss:  0.5942910313606262 , Accuracy :  0.7560483870967742
ValidBatch:  25 , Graph:  roadNet-CA , ValidLoss:  0.600084662437439 , Accuracy :  0.7507692307692307
TrainBatch:  25 , Graph:  subelj_cora , TrainLoss:  0.6748109459877014 , Accuracy:  0.6975806451612904
TrainBatch:  25 , Graph:  subelj_cora , TrainLoss:  0.8323591947555542 , Accuracy:  0.6149193548387096
TrainBatch:  25 , Graph:  subelj_cora , TrainLoss:  0.7502033114433289 , Accuracy:  0.6952380952380952
ValidBatch:  25 , Graph:  subelj_cora , ValidLoss:  0.7140863537788391 , Accuracy :  0.6653225806451613
ValidBatch:  25 , Graph:  subelj_cora , ValidLoss:  0.8664302229881287 , Accuracy :  0.5967741935483871
ValidBatch:  25 , Graph:  subelj_cora , ValidLoss:  0.6763522624969482 , Accuracy :  0.719047619047619
TrainBatch:  25 , Graph:  sx-mathoverflow , TrainLoss:  0.7483901977539062 , Accuracy:  0.6653225806451613
TrainBatch:  25 , Graph:  sx-mathoverflow , TrainLoss:  0.9791057705879211 , Accuracy:  0.530241935483871
TrainBatch:  25 , Graph:  sx-mathoverflow , TrainLoss:  0.8319708704948425 , Accuracy:  0.6473684210526316
ValidBatch:  25 , Graph:  sx-mathoverflow , ValidLoss:  0.8687086701393127 , Accuracy :  0.5987903225806451
ValidBatch:  25 , Graph:  sx-mathoverflow , ValidLoss:  0.8614856004714966 , Accuracy :  0.5866935483870968
ValidBatch:  25 , Graph:  sx-mathoverflow , ValidLoss:  0.8366280198097229 , Accuracy :  0.6368421052631579
TrainBatch:  25 , Graph:  youtube-groupmemberships , TrainLoss:  0.5630080699920654 , Accuracy:  0.7681451612903226
TrainBatch:  25 , Graph:  youtube-groupmemberships , TrainLoss:  0.5117262005805969 , Accuracy:  0.7862903225806451
TrainBatch:  25 , Graph:  youtube-groupmemberships , TrainLoss:  0.6936184167861938 , Accuracy:  0.7309941520467836
ValidBatch:  25 , Graph:  youtube-groupmemberships , ValidLoss:  0.5611613988876343 , Accuracy :  0.7681451612903226
ValidBatch:  25 , Graph:  youtube-groupmemberships , ValidLoss:  0.5816167593002319 , Accuracy :  0.7479838709677419
ValidBatch:  25 , Graph:  youtube-groupmemberships , ValidLoss:  0.45107337832450867 , Accuracy :  0.8362573099415205
--- Epoch 25 : Train 0.7717700436407205 Valid 0.7656006940773555 Acc 0.6550325072102459---
save over.
TrainBatch:  26 , Graph:  sx-stackoverflow , TrainLoss:  1.0510603189468384 , Accuracy:  0.4717741935483871
TrainBatch:  26 , Graph:  sx-stackoverflow , TrainLoss:  0.9006537795066833 , Accuracy:  0.5766129032258065
TrainBatch:  26 , Graph:  sx-stackoverflow , TrainLoss:  0.7909156084060669 , Accuracy:  0.6298850574712643
ValidBatch:  26 , Graph:  sx-stackoverflow , ValidLoss:  0.7614231705665588 , Accuracy :  0.6451612903225806
ValidBatch:  26 , Graph:  sx-stackoverflow , ValidLoss:  0.9316999316215515 , Accuracy :  0.5584677419354839
ValidBatch:  26 , Graph:  sx-stackoverflow , ValidLoss:  0.7705721855163574 , Accuracy :  0.6574712643678161
TrainBatch:  26 , Graph:  dblp-cite , TrainLoss:  0.7435312867164612 , Accuracy:  0.6733870967741935
TrainBatch:  26 , Graph:  dblp-cite , TrainLoss:  0.6947230100631714 , Accuracy:  0.6834677419354839
TrainBatch:  26 , Graph:  dblp-cite , TrainLoss:  0.7509401440620422 , Accuracy:  0.6512096774193549
ValidBatch:  26 , Graph:  dblp-cite , ValidLoss:  0.7379587292671204 , Accuracy :  0.6733870967741935
ValidBatch:  26 , Graph:  dblp-cite , ValidLoss:  0.679421067237854 , Accuracy :  0.7137096774193549
ValidBatch:  26 , Graph:  dblp-cite , ValidLoss:  0.7311435341835022 , Accuracy :  0.6794354838709677
TrainBatch:  26 , Graph:  dbpedia-team , TrainLoss:  0.7298741340637207 , Accuracy:  0.6693548387096774
TrainBatch:  26 , Graph:  dbpedia-team , TrainLoss:  0.7268447875976562 , Accuracy:  0.6754032258064516
TrainBatch:  26 , Graph:  dbpedia-team , TrainLoss:  0.8083108067512512 , Accuracy:  0.616600790513834
ValidBatch:  26 , Graph:  dbpedia-team , ValidLoss:  0.7046737670898438 , Accuracy :  0.6794354838709677
ValidBatch:  26 , Graph:  dbpedia-team , ValidLoss:  0.6864593029022217 , Accuracy :  0.7116935483870968
ValidBatch:  26 , Graph:  dbpedia-team , ValidLoss:  0.7812228798866272 , Accuracy :  0.6561264822134387
TrainBatch:  26 , Graph:  dimacs9-E , TrainLoss:  0.557826817035675 , Accuracy:  0.7762096774193549
TrainBatch:  26 , Graph:  dimacs9-E , TrainLoss:  0.3730614483356476 , Accuracy:  0.8870967741935484
TrainBatch:  26 , Graph:  dimacs9-E , TrainLoss:  0.5152345895767212 , Accuracy:  0.8004926108374384
ValidBatch:  26 , Graph:  dimacs9-E , ValidLoss:  0.4380722939968109 , Accuracy :  0.8387096774193549
ValidBatch:  26 , Graph:  dimacs9-E , ValidLoss:  0.6873014569282532 , Accuracy :  0.7137096774193549
ValidBatch:  26 , Graph:  dimacs9-E , ValidLoss:  0.42096608877182007 , Accuracy :  0.854679802955665
TrainBatch:  26 , Graph:  douban , TrainLoss:  0.8113871216773987 , Accuracy:  0.6189516129032258
TrainBatch:  26 , Graph:  douban , TrainLoss:  0.6329120993614197 , Accuracy:  0.7318548387096774
TrainBatch:  26 , Graph:  douban , TrainLoss:  0.7063480019569397 , Accuracy:  0.6733333333333333
ValidBatch:  26 , Graph:  douban , ValidLoss:  0.5985643863677979 , Accuracy :  0.7399193548387096
ValidBatch:  26 , Graph:  douban , ValidLoss:  0.8010841608047485 , Accuracy :  0.6370967741935484
ValidBatch:  26 , Graph:  douban , ValidLoss:  0.763861894607544 , Accuracy :  0.65
TrainBatch:  26 , Graph:  facebook-wosn-wall , TrainLoss:  0.7950149774551392 , Accuracy:  0.6512096774193549
TrainBatch:  26 , Graph:  facebook-wosn-wall , TrainLoss:  0.8257114887237549 , Accuracy:  0.6149193548387096
TrainBatch:  26 , Graph:  facebook-wosn-wall , TrainLoss:  0.9028882384300232 , Accuracy:  0.5579710144927537
ValidBatch:  26 , Graph:  facebook-wosn-wall , ValidLoss:  0.8762197494506836 , Accuracy :  0.5967741935483871
ValidBatch:  26 , Graph:  facebook-wosn-wall , ValidLoss:  0.7415724396705627 , Accuracy :  0.6713709677419355
ValidBatch:  26 , Graph:  facebook-wosn-wall , ValidLoss:  0.9294244647026062 , Accuracy :  0.5434782608695652
TrainBatch:  26 , Graph:  github , TrainLoss:  0.7996331453323364 , Accuracy:  0.6612903225806451
TrainBatch:  26 , Graph:  github , TrainLoss:  0.8842489719390869 , Accuracy:  0.5786290322580645
TrainBatch:  26 , Graph:  github , TrainLoss:  0.7268439531326294 , Accuracy:  0.6761904761904762
ValidBatch:  26 , Graph:  github , ValidLoss:  0.6572575569152832 , Accuracy :  0.7116935483870968
ValidBatch:  26 , Graph:  github , ValidLoss:  0.8793861269950867 , Accuracy :  0.5907258064516129
ValidBatch:  26 , Graph:  github , ValidLoss:  0.6541579961776733 , Accuracy :  0.7333333333333333
TrainBatch:  26 , Graph:  komarix-imdb , TrainLoss:  0.6288844347000122 , Accuracy:  0.7298387096774194
TrainBatch:  26 , Graph:  komarix-imdb , TrainLoss:  0.631666898727417 , Accuracy:  0.7379032258064516
TrainBatch:  26 , Graph:  komarix-imdb , TrainLoss:  0.746078372001648 , Accuracy:  0.6952380952380952
ValidBatch:  26 , Graph:  komarix-imdb , ValidLoss:  0.6688734292984009 , Accuracy :  0.7137096774193549
ValidBatch:  26 , Graph:  komarix-imdb , ValidLoss:  0.5911747217178345 , Accuracy :  0.7560483870967742
ValidBatch:  26 , Graph:  komarix-imdb , ValidLoss:  0.603944718837738 , Accuracy :  0.7333333333333333
TrainBatch:  26 , Graph:  moreno_blogs , TrainLoss:  1.0908554792404175 , Accuracy:  0.5020161290322581
TrainBatch:  26 , Graph:  moreno_blogs , TrainLoss:  0.7968246340751648 , Accuracy:  0.6330645161290323
TrainBatch:  26 , Graph:  moreno_blogs , TrainLoss:  0.8156561255455017 , Accuracy:  0.5952380952380952
ValidBatch:  26 , Graph:  moreno_blogs , ValidLoss:  0.8210074305534363 , Accuracy :  0.6310483870967742
ValidBatch:  26 , Graph:  moreno_blogs , ValidLoss:  0.9142873883247375 , Accuracy :  0.5645161290322581
ValidBatch:  26 , Graph:  moreno_blogs , ValidLoss:  0.9001954793930054 , Accuracy :  0.5428571428571428
TrainBatch:  26 , Graph:  opsahl-usairport , TrainLoss:  1.0229027271270752 , Accuracy:  0.5060483870967742
TrainBatch:  26 , Graph:  opsahl-usairport , TrainLoss:  0.9230854511260986 , Accuracy:  0.5645161290322581
TrainBatch:  26 , Graph:  opsahl-usairport , TrainLoss:  0.980731189250946 , Accuracy:  0.5241935483870968
TrainBatch:  26 , Graph:  opsahl-usairport , TrainLoss:  1.2919868230819702 , Accuracy:  0.5
ValidBatch:  26 , Graph:  opsahl-usairport , ValidLoss:  0.8780219554901123 , Accuracy :  0.6028225806451613
ValidBatch:  26 , Graph:  opsahl-usairport , ValidLoss:  0.8508787751197815 , Accuracy :  0.6048387096774194
ValidBatch:  26 , Graph:  opsahl-usairport , ValidLoss:  0.9892516732215881 , Accuracy :  0.5161290322580645
